elev,shp,time,elb,rie
7.75,-62.73,15:32:05:275,92.2,-56.91
8.06,-62.56,15:32:05:397,91.75,-54.72
6.9,-65.12,15:32:05:518,90.6,-52.45
3.5,-62.25,15:32:05:643,89.07,-48.66
15.2,8.35,15:32:05:765,63.19,-28.41
13.88,13.87,15:32:05:890,62.35,-23.3
5.64,20.96,15:32:06:010,77.1,-23.79
10.66,23.07,15:32:06:136,72.51,-9.03
11.79,16.42,15:32:06:260,73.99,2.12
19.43,5.49,15:32:06:373,78.12,18.52
23.9,5.13,15:32:06:497,86.36,28.5
27.49,-4.13,15:32:06:615,89.48,30.07
26.52,-3.34,15:32:06:735,91.01,31.88
23.26,8.93,15:32:06:860,84.66,36.79
23.27,7.69,15:32:06:979,86.61,39.43
23.07,7.22,15:32:07:097,88.91,41.61
19.87,7.49,15:32:07:228,88.06,41.31
18.58,13.88,15:32:07:344,85.94,43.83
15.48,24.01,15:32:07:463,75.36,44.56
15.93,25.62,15:32:07:578,76.98,46.71
15.22,27.63,15:32:07:696,75.26,46.41
15.4,31.37,15:32:07:815,74.5,47.4
14.9,31.84,15:32:07:930,72.66,46.73
16.88,18.79,15:32:08:049,82.36,46.54
20.16,10.8,15:32:08:175,86.1,43.31
20.9,6.47,15:32:08:295,86.7,38.13
16.48,25.53,15:32:08:428,71.78,28.9
18.61,20.08,15:32:08:554,71.99,19.33
14.31,12.69,15:32:08:680,75.84,7.64
11.31,13.16,15:32:08:802,75.87,-2.69
11.66,9.77,15:32:08:927,74.85,-9.97
4.58,-7.56,15:32:09:050,82.37,-25.64
4.53,-17.48,15:32:09:167,84.48,-32.42
2.41,266.58,15:32:09:301,90.67,-42.08
16.12,1.2,15:32:09:429,67.62,-31.33
16.97,0.3,15:32:09:551,67.49,-34.24
18.37,1.0,15:32:09:685,65.67,-36.72
18.98,-0.22,15:32:09:811,65.32,-38.98
19.62,-0.79,15:32:09:930,65.2,-41.32
20.43,-3.7,15:32:10:065,65.21,-43.74
21.13,-3.53,15:32:10:185,64.3,-45.0
22.03,-4.78,15:32:10:316,63.0,-46.43
22.25,-5.06,15:32:10:439,63.0,-47.4
22.43,-5.15,15:32:10:561,62.21,-48.11
22.6,-5.08,15:32:10:680,62.07,-48.12
22.93,-6.1,15:32:10:800,62.16,-47.91
23.01,-5.91,15:32:10:920,62.2,-47.74
22.82,-5.83,15:32:11:052,62.5,-46.12
22.34,-1.83,15:32:11:181,63.44,-40.79
20.53,0.55,15:32:11:300,64.67,-32.61
18.13,1.27,15:32:11:426,64.85,-22.9
17.05,3.09,15:32:11:553,64.12,-16.56
8.29,-6.56,15:32:11:668,75.27,-19.29
7.97,8.66,15:32:11:788,72.75,-9.9
13.34,5.56,15:32:11:916,71.84,3.63
22.86,13.04,15:32:12:033,70.87,23.22
21.82,10.04,15:32:12:151,73.73,21.3
20.27,12.7,15:32:12:271,67.86,24.61
18.33,18.38,15:32:12:392,62.87,25.46
26.86,-10.16,15:32:12:523,92.09,32.16
15.26,23.24,15:32:12:640,73.99,31.82
15.28,21.83,15:32:12:756,69.1,37.42
15.17,22.01,15:32:12:884,70.69,39.63
15.01,22.54,15:32:13:005,71.33,41.6
17.93,17.59,15:32:13:127,81.54,45.76
17.72,15.91,15:32:13:246,82.69,45.53
17.72,15.26,15:32:13:364,83.22,45.78
17.58,15.5,15:32:13:495,82.97,46.14
17.48,17.9,15:32:13:614,82.58,47.01
21.63,-14.18,15:32:13:730,92.7,37.71
14.86,31.82,15:32:13:851,68.8,40.44
14.84,27.91,15:32:13:964,67.85,28.28
17.42,10.08,15:32:14:091,79.04,17.67
14.41,4.29,15:32:14:211,78.56,11.78
10.58,11.54,15:32:14:341,74.09,-4.49
3.14,5.76,15:32:14:458,81.21,-24.04
2.5,-20.03,15:32:14:578,83.79,-28.98
3.33,-32.07,15:32:14:721,83.98,-34.04
3.74,-31.75,15:32:14:845,82.9,-37.46
1.63,166.64,15:32:14:962,83.86,-48.51
1.39,254.73,15:32:15:085,86.21,-50.28
4.91,262.3,15:32:15:220,91.68,-50.11
1.57,241.49,15:32:15:336,89.11,-56.27
1.76,254.0,15:32:15:461,89.09,-57.51
3.88,269.25,15:32:15:580,90.02,-55.77
1.46,238.58,15:32:15:703,88.48,-58.65
2.34,248.84,15:32:15:831,88.34,-57.75
2.36,256.56,15:32:15:959,88.43,-56.95
1.4,231.45,15:32:16:086,87.86,-55.89
5.34,-46.02,15:32:16:222,85.57,-44.89
14.58,-1.14,15:32:16:373,66.69,-25.53
13.34,2.51,15:32:16:500,66.99,-18.41
5.02,10.79,15:32:16:630,78.27,-21.31
9.99,16.19,15:32:16:757,75.49,-6.26
10.52,11.57,15:32:16:873,75.1,4.04
15.67,13.33,15:32:16:994,75.98,18.97
16.9,19.48,15:32:17:110,76.62,25.66
16.56,27.55,15:32:17:236,65.2,28.47
15.73,30.54,15:32:17:361,72.1,34.44
15.43,31.8,15:32:17:499,71.71,38.51
15.14,34.42,15:32:17:621,71.33,40.68
17.01,18.38,15:32:17:740,84.55,42.93
15.89,33.56,15:32:17:877,78.3,46.62
15.3,40.14,15:32:17:998,73.66,48.43
15.82,35.26,15:32:18:119,80.07,49.36
15.74,37.51,15:32:18:243,78.61,50.02
15.71,37.61,15:32:18:364,79.84,49.86
15.25,35.85,15:32:18:485,74.24,48.34
19.39,-1.93,15:32:18:616,92.5,40.71
14.36,28.46,15:32:18:730,73.41,37.4
22.44,7.1,15:32:18:857,82.87,35.07
19.29,22.47,15:32:18:988,67.87,28.32
14.55,11.28,15:32:19:105,86.67,12.44
10.08,22.74,15:32:19:223,78.16,-3.46
5.19,35.81,15:32:19:344,89.67,-17.73
2.93,-48.74,15:32:19:461,92.49,-26.12
13.64,13.32,15:32:19:592,69.71,-18.82
13.71,12.31,15:32:19:723,71.24,-27.73
14.12,7.38,15:32:19:845,70.81,-30.44
14.55,3.6,15:32:19:967,72.92,-34.01
16.3,1.99,15:32:20:092,72.73,-35.92
18.84,4.58,15:32:20:214,70.43,-36.27
18.28,-0.68,15:32:20:336,69.76,-39.66
19.37,-1.79,15:32:20:459,67.92,-41.61
13.89,-8.76,15:32:20:590,79.71,-47.34
13.92,-6.69,15:32:20:718,79.15,-48.23
7.68,-73.68,15:32:20:835,92.52,-52.4
9.49,-77.71,15:32:20:962,93.38,-49.64
8.46,-71.07,15:32:21:086,91.92,-45.68
7.85,-63.28,15:32:21:205,89.96,-38.54
2.51,-67.29,15:32:21:330,84.06,-36.41
13.99,8.33,15:32:21:448,65.7,-15.98
7.03,20.75,15:32:21:568,75.59,-18.43
11.5,16.39,15:32:21:694,74.88,-7.13
11.6,15.45,15:32:21:814,75.76,-1.34
13.38,9.97,15:32:21:933,74.04,9.29
14.62,7.42,15:32:22:054,74.85,10.56
20.55,11.77,15:32:22:183,76.58,20.21
19.97,15.19,15:32:22:310,68.37,24.03
19.73,17.65,15:32:22:434,79.4,29.18
23.95,6.93,15:32:22:560,84.64,33.37
24.83,7.86,15:32:22:681,88.12,38.08
23.23,9.35,15:32:22:798,87.57,40.11
22.98,9.19,15:32:22:913,88.41,40.92
22.17,10.96,15:32:23:025,86.99,42.32
20.74,4.32,15:32:23:148,89.41,39.5
18.86,16.01,15:32:23:267,85.57,43.61
17.11,24.09,15:32:23:392,80.69,45.42
16.85,40.53,15:32:23:514,70.42,46.65
16.19,41.06,15:32:23:634,69.34,46.99
16.98,28.45,15:32:23:759,81.24,46.9
17.17,25.79,15:32:23:880,82.25,46.72
18.68,16.74,15:32:24:001,84.41,43.82
31.24,-30.43,15:32:24:132,104.48,21.32
16.12,14.43,15:32:24:254,86.53,12.63
11.29,23.2,15:32:24:378,77.07,0.19
4.88,17.82,15:32:24:494,83.52,-19.22
12.82,-1.04,15:32:24:623,74.43,-13.46
3.76,-84.44,15:32:24:748,94.32,-30.57
13.42,9.81,15:32:24:867,71.9,-23.82
13.81,9.51,15:32:24:997,71.29,-28.58
13.92,8.16,15:32:25:120,71.36,-31.14
14.43,3.29,15:32:25:249,71.74,-35.02
16.72,2.69,15:32:25:367,69.6,-36.95
17.72,2.02,15:32:25:494,67.01,-40.42
19.17,2.26,15:32:25:628,64.75,-43.06
19.16,1.5,15:32:25:745,64.8,-43.89
19.93,1.05,15:32:25:864,64.77,-43.42
20.15,1.63,15:32:25:997,64.4,-43.61
20.37,1.97,15:32:26:129,63.86,-42.98
20.15,2.23,15:32:26:261,64.33,-40.03
18.58,4.58,15:32:26:395,66.79,-32.95
16.47,6.62,15:32:26:540,67.24,-27.25
15.87,9.72,15:32:26:670,66.24,-19.78
14.82,11.36,15:32:26:800,65.54,-13.98
8.17,22.13,15:32:26:919,72.99,-18.37
11.56,19.3,15:32:27:043,73.6,-6.13
12.27,13.61,15:32:27:161,69.61,7.36
15.71,7.04,15:32:27:304,75.48,15.31
19.3,13.22,15:32:27:429,81.04,28.94
17.91,19.41,15:32:27:548,71.67,28.41
17.57,23.99,15:32:27:670,69.73,30.88
16.58,29.32,15:32:27:797,72.26,39.39
15.86,32.36,15:32:27:915,71.11,40.81
17.34,21.3,15:32:28:028,82.35,44.29
17.16,21.19,15:32:28:163,82.79,45.24
15.04,29.46,15:32:28:296,76.78,45.44
14.62,33.73,15:32:28:421,71.6,46.12
14.52,40.33,15:32:28:545,73.65,47.58
14.46,41.4,15:32:28:667,74.72,47.9
15.73,26.73,15:32:28:795,78.9,46.88
18.96,9.28,15:32:28:930,86.4,42.34
15.0,24.64,15:32:29:049,75.53,33.65
19.44,16.18,15:32:29:173,78.7,27.77
15.71,12.26,15:32:29:304,75.04,17.18
11.2,16.17,15:32:29:428,74.54,-2.92
5.81,26.43,15:32:29:544,77.52,-18.66
3.14,-38.15,15:32:29:662,84.19,-27.84
2.48,-73.61,15:32:29:780,82.7,-35.22
3.08,-87.86,15:32:29:898,83.49,-41.13
4.89,-79.2,15:32:30:012,87.05,-43.25
6.2,-75.17,15:32:30:131,87.75,-45.71
6.28,-72.5,15:32:30:250,87.26,-48.49
8.5,-74.49,15:32:30:381,89.38,-48.49
13.87,-76.73,15:32:30:516,93.08,-45.58
10.05,-67.52,15:32:30:641,88.7,-48.71
9.12,-62.03,15:32:30:771,87.01,-49.99
10.71,-65.22,15:32:30:907,88.39,-49.5
10.66,-62.19,15:32:31:028,87.46,-50.21
9.56,-60.23,15:32:31:160,86.09,-50.19
7.46,-61.64,15:32:31:299,85.43,-46.73
4.58,-63.7,15:32:31:444,81.93,-39.46
1.43,259.41,15:32:31:579,82.61,-37.55
4.84,20.35,15:32:31:705,74.32,-22.4
7.56,23.2,15:32:31:831,67.62,-6.0
10.99,13.06,15:32:31:956,71.68,4.63
15.16,11.92,15:32:32:084,77.96,17.54
15.97,14.42,15:32:32:213,68.59,21.16
15.68,32.84,15:32:32:338,70.03,28.55
23.24,0.81,15:32:32:462,89.12,34.89
23.12,-0.2,15:32:32:588,88.6,36.44
13.59,35.51,15:32:32:714,68.68,35.59
13.43,34.54,15:32:32:838,67.07,39.23
16.12,22.32,15:32:32:954,76.75,44.19
16.79,25.37,15:32:33:078,76.23,46.78
16.97,24.48,15:32:33:192,77.76,48.23
15.28,31.64,15:32:33:313,68.71,47.63
16.34,28.2,15:32:33:428,75.49,48.46
16.19,30.26,15:32:33:564,74.7,49.21
16.65,29.15,15:32:33:680,76.21,49.28
19.38,16.28,15:32:33:797,81.5,46.89
19.63,15.04,15:32:33:910,80.61,43.79
16.86,23.05,15:32:34:024,68.11,29.72
20.03,19.85,15:32:34:145,70.04,28.81
13.56,13.79,15:32:34:262,73.37,10.98
11.38,15.73,15:32:34:382,73.51,-1.99
5.18,41.55,15:32:34:505,74.44,-21.3
1.6,246.11,15:32:34:626,86.28,-29.7
13.2,10.87,15:32:34:761,64.89,-18.99
4.02,255.55,15:32:34:882,87.77,-38.75
18.02,-84.04,15:32:35:005,103.58,-35.38
9.8,-79.64,15:32:35:128,94.09,-42.25
7.4,-78.94,15:32:35:250,92.43,-46.76
12.32,-13.37,15:32:35:375,82.77,-46.63
10.25,-61.27,15:32:35:496,91.34,-49.47
18.38,-72.27,15:32:35:619,98.56,-44.69
16.56,-71.72,15:32:35:739,97.2,-45.86
9.97,-57.73,15:32:35:858,90.23,-50.49
16.95,-70.27,15:32:35:993,96.4,-46.06
12.47,-11.96,15:32:36:113,80.68,-50.06
13.33,-63.3,15:32:36:234,92.5,-47.0
20.39,-74.0,15:32:36:358,100.21,-38.66
17.32,6.19,15:32:36:486,66.45,-31.57
7.63,-63.23,15:32:36:610,88.04,-34.77
7.44,-59.26,15:32:36:735,87.95,-29.29
6.9,3.27,15:32:36:854,78.9,-23.62
8.46,20.85,15:32:36:982,74.13,-17.68
13.61,8.49,15:32:37:097,79.29,-0.07
14.38,6.55,15:32:37:225,71.76,7.99
15.77,5.68,15:32:37:348,73.89,10.1
20.87,7.51,15:32:37:471,76.14,19.17
20.82,10.38,15:32:37:597,76.44,19.54
20.58,15.34,15:32:37:724,75.62,24.2
26.0,-0.14,15:32:37:855,79.2,26.75
28.23,-3.06,15:32:37:979,83.58,29.32
25.81,4.97,15:32:38:097,86.6,33.04
25.92,4.19,15:32:38:213,87.19,34.37
21.22,14.73,15:32:38:335,83.31,36.2
23.29,-2.87,15:32:38:467,93.04,34.88
22.57,8.23,15:32:38:597,89.53,41.58
19.79,21.63,15:32:38:723,85.0,46.53
16.91,29.18,15:32:38:838,74.44,46.62
16.92,39.48,15:32:38:958,75.97,50.82
17.03,42.07,15:32:39:079,75.73,52.28
16.89,42.07,15:32:39:195,77.2,53.88
16.96,43.12,15:32:39:306,76.93,54.23
17.56,29.82,15:32:39:425,80.89,50.46
18.81,9.04,15:32:39:539,88.04,41.4
20.92,6.57,15:32:39:655,86.71,34.63
23.4,0.4,15:32:39:782,93.12,30.29
23.1,29.45,15:32:39:930,89.17,26.69
10.49,26.44,15:32:40:062,77.77,2.47
10.29,27.74,15:32:40:179,75.99,-4.51
5.48,40.6,15:32:40:303,83.72,-19.23
1.41,-71.6,15:32:40:426,92.66,-26.24
12.95,14.3,15:32:40:548,70.87,-16.65
13.31,11.68,15:32:40:666,70.43,-22.5
13.46,11.06,15:32:40:784,70.1,-25.12
13.73,10.3,15:32:40:908,68.79,-28.25
14.04,5.73,15:32:41:037,69.58,-35.71
15.99,5.74,15:32:41:168,68.31,-36.73
17.0,3.83,15:32:41:304,67.71,-39.68
17.61,-0.54,15:32:41:426,68.46,-43.13
18.69,-1.45,15:32:41:548,67.73,-44.7
20.18,-1.08,15:32:41:678,66.01,-45.59
20.67,-0.92,15:32:41:800,65.61,-45.8
20.81,-0.82,15:32:41:922,65.3,-45.62
20.85,-0.65,15:32:42:041,65.6,-44.51
20.94,0.92,15:32:42:166,66.21,-42.04
20.88,1.4,15:32:42:286,66.92,-38.52
19.85,0.3,15:32:42:417,67.7,-31.11
18.08,0.72,15:32:42:548,65.68,-23.58
16.59,-0.2,15:32:42:671,66.07,-19.72
15.73,-0.35,15:32:42:797,67.42,-16.01
10.31,-0.41,15:32:42:929,71.6,-19.54
8.99,-2.18,15:32:43:059,74.16,-16.01
9.6,-35.03,15:32:43:182,79.28,-12.63
17.01,-4.99,15:32:43:300,79.04,22.34
17.02,-4.92,15:32:43:415,75.07,11.0
19.43,-1.85,15:32:43:535,80.12,16.78
19.11,1.95,15:32:43:655,79.68,16.41
26.0,-1.05,15:32:43:782,86.29,24.06
27.34,-4.88,15:32:43:919,84.89,28.59
24.98,3.3,15:32:44:034,86.16,32.82
21.76,12.02,15:32:44:162,87.79,37.41
23.33,2.01,15:32:44:290,90.62,37.47
21.95,8.31,15:32:44:416,88.82,39.22
16.66,25.38,15:32:44:538,76.51,41.31
17.31,21.72,15:32:44:652,83.18,43.91
15.88,29.22,15:32:44:784,75.57,44.84
15.65,38.53,15:32:44:906,76.53,47.45
15.83,40.59,15:32:45:026,77.49,49.75
15.73,40.13,15:32:45:155,78.4,50.04
15.4,38.59,15:32:45:281,79.42,48.8
16.28,18.63,15:32:45:399,85.98,43.9
24.77,-19.11,15:32:45:532,97.34,33.24
22.36,-3.43,15:32:45:650,90.72,31.51
26.96,-10.87,15:32:45:770,81.48,25.99
14.37,4.71,15:32:45:889,78.05,12.94
11.06,11.9,15:32:46:017,78.72,0.61
10.56,17.46,15:32:46:142,76.74,-7.73
4.6,27.1,15:32:46:260,81.75,-24.89
3.18,-42.34,15:32:46:383,86.75,-29.12
13.32,11.33,15:32:46:513,68.97,-24.42
7.78,-77.48,15:32:46:640,95.72,-36.45
14.26,-0.07,15:32:46:764,70.91,-33.28
11.59,-78.73,15:32:46:893,97.26,-41.02
9.18,-76.6,15:32:47:016,93.94,-43.84
9.06,-76.35,15:32:47:141,93.04,-46.22
8.97,-77.38,15:32:47:277,92.67,-48.01
9.22,-74.48,15:32:47:433,92.3,-49.29
9.19,-74.62,15:32:47:572,92.07,-49.75
9.06,-74.66,15:32:47:702,92.18,-49.85
8.81,-74.69,15:32:47:838,92.17,-48.59
12.23,-74.02,15:32:47:975,95.66,-41.08
14.58,-0.54,15:32:48:108,71.7,-30.59
14.51,1.29,15:32:48:252,69.96,-24.32
14.34,2.85,15:32:48:387,68.38,-19.13
7.12,15.15,15:32:48:524,76.14,-19.41
12.09,14.13,15:32:48:662,77.97,-4.19
12.02,13.83,15:32:48:808,82.32,5.21
22.31,7.23,15:32:48:943,78.95,24.08
21.56,9.15,15:32:49:075,91.53,23.87
27.65,-4.95,15:32:49:210,91.65,27.85
18.22,27.77,15:32:49:366,70.26,31.36
17.49,26.86,15:32:49:507,74.32,37.56
21.82,12.56,15:32:49:657,86.61,41.89
21.41,11.94,15:32:49:804,87.48,43.3
19.28,18.83,15:32:49:929,85.4,45.45
18.59,20.59,15:32:50:058,84.14,47.28
16.75,31.41,15:32:50:191,73.17,47.68
16.68,40.21,15:32:50:317,76.27,51.19
16.59,42.68,15:32:50:445,76.88,52.07
16.56,43.72,15:32:50:563,76.15,52.88
17.4,46.46,15:32:50:681,75.41,53.84
17.52,45.53,15:32:50:811,76.58,53.63
17.08,32.19,15:32:50:932,81.42,48.79
19.56,16.84,15:32:51:058,84.89,42.97
24.36,-3.17,15:32:51:178,93.05,36.38
25.51,-5.07,15:32:51:303,93.42,28.61
27.5,-6.57,15:32:51:429,96.09,20.98
15.19,7.86,15:32:51:547,85.15,12.85
11.04,15.45,15:32:51:672,79.87,-2.59
5.41,-61.66,15:32:51:799,92.24,-20.69
4.96,-49.37,15:32:51:914,92.61,-24.84
6.47,-79.62,15:32:52:032,95.88,-30.86
14.17,6.8,15:32:52:164,71.42,-27.39
14.07,6.51,15:32:52:292,70.78,-29.85
14.19,7.7,15:32:52:426,69.77,-32.52
14.32,4.86,15:32:52:544,70.94,-34.29
15.92,6.12,15:32:52:675,69.66,-37.53
17.66,3.82,15:32:52:795,69.29,-39.52
19.11,2.95,15:32:52:912,68.93,-41.09
19.67,-0.36,15:32:53:045,69.65,-42.54
20.32,3.69,15:32:53:165,67.86,-42.81
20.46,2.86,15:32:53:286,67.88,-42.98
20.66,2.74,15:32:53:413,67.57,-42.22
20.75,4.89,15:32:53:531,67.28,-40.33
20.01,5.56,15:32:53:661,67.82,-38.44
19.43,8.08,15:32:53:787,68.23,-35.73
18.26,4.81,15:32:53:911,70.41,-32.83
17.15,4.33,15:32:54:037,71.46,-27.45
16.46,4.39,15:32:54:169,70.98,-21.61
15.4,6.03,15:32:54:294,70.49,-17.78
15.18,5.78,15:32:54:415,68.63,-13.95
7.98,9.89,15:32:54:533,85.84,-21.26
13.83,17.18,15:32:54:647,79.55,-7.45
12.44,19.2,15:32:54:767,78.36,1.24
13.72,15.29,15:32:54:890,83.6,7.85
19.43,14.66,15:32:55:010,80.29,22.98
22.25,10.73,15:32:55:128,72.6,27.45
21.7,15.59,15:32:55:248,74.71,28.15
20.01,26.42,15:32:55:364,78.61,36.03
21.77,18.52,15:32:55:500,83.48,41.01
